unsorted_times,reversed_times,nearly_sorted_times,sorted_times
146227373,136937877,195308964,145179631
143739804,133503197,191409063,144732544
142544836,134279566,191374405,144125774
143498691,134911784,191975860,144269193
144425023,135064995,191721548,144456450
142710584,134855794,192178202,144381962
143442243,134662758,193181032,144251427
142948276,133197708,192276698,143639613
144820381,133629660,191388574,144267513
144020413,134686767,191556559,143319691
142707192,133873481,191552588,144928465
144656527,134440331,192667419,144804721
142805694,133593251,191534586,142812331
143452461,133947757,191288087,143106493
143242793,133709213,192327890,142829110
143268718,134262854,192642774,142932385
142777453,134797283,192465313,142924286
142971167,134875273,192078150,143188259
143733972,134566290,191848339,143785601
142802876,133884768,192341092,144928694
144010907,135609587,192474973,143547048
145115927,134487373,191661205,143934104
142877360,134950088,192611891,142335751
143113710,134411771,191852403,142183728
143807556,134697982,191133703,143582448
142999559,134840645,191754082,143316962
142884665,135056152,191964268,143336458
143040469,134053180,192749982,143561942
143459921,134311354,191642412,143142618
143233298,134141683,191708984,144192305
143603457,133640704,191649962,143448537
142986183,133251885,192534174,142488146
143494681,133808233,191769409,142478920
142408304,133558391,192064478,144097596
143290909,133815354,192082488,143530316
142901073,132788458,192836941,142896329
142544672,133784893,192968230,142570129
143250950,134313151,191350443,143558076
143090688,134775279,191901774,142655293
143001774,134566437,191656026,144642077
143723290,133512488,191960771,143439505
143034575,135794314,191469661,143723182
143399905,134629408,192165015,143493902
143005746,134263013,192900516,142822790
143364909,135042087,191153441,142648841
143925948,133849598,192216705,143635525
143211248,134424745,191246297,142836862
142713264,135733761,193259560,143192074
142998391,134046283,192467323,142957051
143438063,134198162,191565874,143004980
143666799,132949769,192932008,143633677
143195700,135416457,192131754,143627929
143523677,135741393,198918770,143729471
143107258,134430619,194572227,143556327
143088936,134792793,193050059,143350339
143237407,133541739,192666438,142611071
143107870,133180753,193313242,142885873
143202395,134452444,193368851,143146054
142074356,134541356,193801566,144168132
143363604,133082779,193844382,143913381
143049376,134449628,192647663,144235005
143125933,133068313,193340966,143579897
143851861,132828588,192049045,143594150
143487116,135040681,192866229,144173490
143175882,136088775,193136460,143610518
142735945,134851049,193263253,143453103
143221076,135047214,193260827,143201810
143456620,135325314,193618323,144513779
143041000,133056063,190810080,143597900
143578718,133840559,193284074,142838994
142714579,134131927,192765599,144255683
142936545,133930727,192165023,143719444
147471628,133716221,191814724,144142870
142779426,134675741,190974863,146673290
142930460,136224845,192270368,143119465
143423666,134572394,191359566,143758139
144347918,134601382,192176341,142156520
142767568,132703725,192058409,143598723
143317074,133324770,193147362,143116040
144261016,133391492,191784330,144497010
143750306,132970998,191716079,142933566
143318321,133342781,192146845,142817428
143923736,134273191,190994385,144500615
142559209,134206572,194058707,143681254
142829234,134397336,191503801,144366055
143248769,134356388,190957737,143985094
143534821,133234653,193947046,143209012
144237996,134457627,191125111,144545842
143063640,133480201,191462557,144386619
142106738,133469949,190434906,143464062
144121251,133673141,192330634,144260989
143470074,133733129,193539203,143353781
142929606,134675230,190926871,142966541
143473216,133624752,192551697,143554092
143297749,133923724,191914116,142890671
143422985,135195736,192625153,143625901
143505136,133874121,191903464,144212254
142972094,134970759,191981646,144557872
143853983,134573368,192866047,143510861
144587877,134104430,191735186,143107111
