unsorted_times,reversed_times,nearly_sorted_times,sorted_times
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
80016,80016,80016,80016
