unsorted_times,reversed_times,nearly_sorted_times,sorted_times
1246802,1274162,1606156,1288094
1251241,1298678,1629144,1228563
1318324,1334134,1686462,1219163
1271887,1272016,1588597,1229712
1224322,1284598,1611916,1266636
1239228,1288980,1588809,1215599
1238668,1216804,1615217,1221923
1244532,1253689,1670700,1228917
1273960,1206877,1710734,1216568
1264017,1201093,1575467,1223892
1216206,1204642,1569995,1216252
1219856,1204897,1624760,1216997
1244188,1202326,1616605,1264263
1278101,1201888,1661753,1232443
1300401,1207002,1639136,1232920
1219585,1366740,1494951,1239591
1291576,1261051,1496823,1263505
1333892,1138748,1524757,1244460
1280269,1145242,1492568,1217409
1295094,1135468,1496386,1181424
1235984,1138016,1534040,1158464
1254134,1137758,1543865,1168099
1218206,1139606,1495180,1251113
1209761,1139948,1538779,1169325
1218691,1138230,1629710,1232983
1190931,1208117,1649544,1187754
1181319,1150377,1528831,1302250
1232758,1135549,1644661,1152216
1155696,1142620,1558647,1168515
1195396,1185922,1710632,1215581
1195931,1254049,1514750,1161378
1149899,1185708,1524219,1164854
1187446,1179688,1491243,1258965
1207234,1208335,1542012,1155300
1267207,1211611,1547750,1193208
1264219,1146068,1494299,1257825
1158190,1182909,1509089,1248445
1181616,1150997,1503435,1265116
1164451,1303137,1513464,1254002
1183961,1150031,1501997,1155254
1190228,1143265,1503081,1197733
1164444,1198534,1492085,1194748
1177960,1168387,1497362,1168884
1185930,1145987,1518435,1163108
1173767,1141255,1549654,1162675
1191107,1286658,1514187,1196491
1268139,1287696,1487625,1166295
1202002,1158559,1619813,1158902
1156825,1139419,1494442,1156347
1198100,1159899,1586671,1163014
1190131,1220575,1533984,1152116
1181508,1134061,1545446,1154702
1204868,1136821,1641303,1159576
1240623,1135634,1535112,1159817
1210032,1148130,1568983,1241335
1159298,1142731,1506799,1157904
1215709,1132766,1519168,1180820
1156704,1163933,1597409,1202188
1169008,1191662,1550045,1269768
1234869,1136420,1549442,1150739
1189237,1261949,1509786,1271324
1187498,1135015,1496869,1222259
1148988,1132519,1496620,1172433
1162856,1132106,1485354,1173267
1180836,1141930,1599932,1214088
1213522,1240304,1544161,1223472
1152550,1238332,1532962,1161101
1157522,1141645,1646251,1157393
1158386,1147497,1491843,1159699
1154561,1141303,1497489,1166688
1177739,1135129,1595994,1162646
1180314,1134968,1511720,1155689
1241041,1207141,1605648,1158000
1271764,1211475,1619130,1163175
1306251,1184396,1666168,1154465
1159284,1192678,1497979,1154499
1169449,1182380,1528056,1161976
1225874,1190913,1571660,1225886
1245832,1259277,1604327,1165344
1226596,1143187,1488505,1189350
1239548,1177356,1523957,1253447
1185455,1200471,1568876,1337697
1155688,1173303,1523799,1206681
1153645,1144855,1516673,1192419
1158598,1165669,1547061,1197580
1195158,1168217,1619232,1228570
1582295,1137463,1496196,1169115
1247830,1144448,1501303,1165161
1214451,1144767,1510111,1158079
1154711,1141336,1497486,1239110
1163811,1135850,1499655,1155591
1149316,1174639,1525486,1159914
1163877,1147835,1533905,1167717
1182553,1142044,1502754,1229134
1236532,1152637,1572039,1253311
1161769,1224299,1563561,1164604
1158258,1155475,1509743,1196923
1210348,1135329,1509295,1203395
1169113,1137605,1605811,1228699
1198520,1186857,1635359,1284958
