unsorted_times,reversed_times,nearly_sorted_times,sorted_times
175982,123361,147651,122112
163982,114260,158098,121838
163449,117780,156252,117468
164014,113177,155589,117978
165866,112459,154766,117328
164606,115382,155797,126201
163270,114371,153747,123775
163799,116026,154406,124873
163708,115181,153665,123986
163869,115340,152879,124932
165724,115315,155110,125001
164164,115828,148162,124531
164555,115188,148585,124193
164291,119962,148733,119784
164369,138680,147941,112774
164084,134881,150199,113268
166526,135522,143602,112575
165051,135362,143429,112348
163623,129377,142989,112492
163828,130710,144662,111892
163265,129605,145422,112476
163292,144486,144675,113459
165457,142184,148202,114935
164415,142597,145913,121733
164240,130257,144722,121643
164559,127815,145618,121704
164444,129325,144554,122769
164265,129604,146426,121903
165543,129898,146294,121906
164956,124944,149331,122026
164494,118748,158844,130549
169465,118777,159088,120214
168849,117580,159482,118718
169169,119132,159766,119973
170434,118617,159439,120212
168668,119175,161213,119571
169154,119307,138865,120173
168773,119585,138886,118641
170230,121873,138556,122288
169679,121892,139200,120966
169484,122019,138551,121140
170543,122581,138615,122146
175622,122406,138467,120650
176565,122528,140043,120355
179877,122303,139184,120902
178352,121332,139020,121135
169595,114844,138914,120657
167832,114350,139177,116767
168600,114067,139604,122879
169206,114805,139277,123826
168483,115157,142567,123545
170615,114235,141607,123956
168433,114294,142384,123499
169096,114514,141637,123934
168350,116234,142440,123981
168248,112606,141334,119191
167393,112765,141897,114504
174360,112147,140987,114109
164403,112355,138470,114332
164062,111979,138485,113469
163898,112406,138830,113811
164813,113285,138553,114011
164682,113872,138859,113941
166733,124164,138645,113598
164554,120391,141233,115492
164283,121731,140593,113489
164431,123306,140676,113584
163581,123621,140877,114881
164275,123566,140900,114508
164998,125280,141183,114383
163785,123574,139978,114124
164023,120696,146762,114345
164289,118520,152578,117699
164334,118677,150160,128439
164167,119225,145098,127989
165835,118527,144550,128327
164315,120334,145696,128019
164756,119321,144961,128208
164098,118733,150613,127950
164317,121753,156622,128046
163198,120789,155838,127984
163812,120149,156852,122697
217194,122636,157325,123458
120473,121008,157833,122963
113819,123349,155278,123080
114304,119513,140987,123211
114017,122414,140212,122898
112676,119465,139365,122785
113710,113136,139973,130544
118989,112792,141264,124238
122826,113569,139683,129826
122700,113434,142462,130332
122538,112385,143075,130962
122996,112252,142353,130719
123038,112481,143452,129389
123012,112727,143275,129831
123718,114864,143498,128258
125118,112636,142585,121155
116724,113104,144081,123274
114408,112982,148069,122290
