unsorted_times,reversed_times,nearly_sorted_times,sorted_times
99793,94035,51157,27563
148043,88466,47616,25849
88217,97467,47035,24250
86314,92080,51971,24053
88890,88943,46407,23983
88237,89290,46520,24168
88360,91529,46068,24200
86716,85864,45968,24028
109193,87114,45786,24101
84681,89226,46140,24241
84022,103402,45991,24019
85183,85773,54217,23906
83627,85223,45227,23970
86357,84836,42644,23983
87786,85630,42685,23852
87647,84216,42474,28652
87807,84648,42548,27717
87638,87753,42431,24170
85592,77369,42430,23692
94517,77055,42390,23663
85608,78329,42294,23797
86161,79255,42407,23846
86035,89672,42440,23800
108400,77443,42331,23835
87326,77700,42441,23663
85040,77823,42346,23766
88752,78525,42289,23691
89854,77878,42383,23695
88248,71836,42249,23668
88362,72258,42446,23630
99235,71722,42388,23737
86984,71765,39349,23755
86792,71627,39213,23811
89932,72136,37987,23967
89864,71820,40795,23853
87767,81471,41848,23709
88894,70925,38058,23738
90710,69713,38003,25149
88297,65883,38050,23680
88290,66062,37934,23851
87262,66605,37879,23694
105469,66406,37861,23742
86837,66350,37822,19656
87478,66061,37886,19713
88448,66299,38182,19611
86419,66086,36528,19686
86383,68224,36508,19736
86476,66920,36628,19681
87769,61944,36514,19698
86413,61888,36518,19694
88732,70485,36560,19598
86471,63996,36467,19631
86385,65488,36608,19624
98222,65377,36480,19724
85585,66952,36649,19623
90625,67711,36614,19748
85443,64202,36538,19674
92713,64575,36543,19627
85373,64746,36615,19634
91294,67849,36546,19672
87500,64364,36806,19593
92477,65652,41193,22577
87418,64757,38154,19752
90709,67131,38734,18662
100643,64058,39151,18616
87161,75919,38273,18768
87674,64942,35255,18597
88133,61085,33120,18686
87374,57627,33393,18680
88963,58086,33504,18744
87554,59333,33664,18663
88303,60523,33129,18689
88925,57018,34437,18642
89480,55874,33561,18669
88642,59457,35416,18612
95990,58416,32749,18631
82320,58780,33681,18718
82969,58934,33943,18673
81606,58346,33837,18564
81751,56494,33959,18667
81650,53747,33802,18582
82111,50150,33598,18626
81809,55855,32925,18890
81961,49083,33467,17416
81570,49120,33673,17457
81798,48996,33445,17537
81790,48842,32821,17454
95159,48853,33525,17427
82130,49778,34667,17474
82211,46544,29610,17466
81423,46469,32903,17430
81582,46534,28978,17547
81889,46286,28795,17507
81828,46392,28029,17417
81325,46468,28971,17445
81495,46354,29466,17519
81603,46547,28704,17522
81433,46421,28428,17487
81680,46344,28403,17457
90780,46490,28082,17494
